first,second,result
Mr. Potato Head,Tornado Hook,Mr. Tornado Head
Water,Supermoon,Tsunami
Candle,Tornadozilla,Tornado
Snail,Moonwine,Moon
Sea Lettuce,Chimney,Kelp
Thong,Lollipop,Stripper
Jaws,Flying Fish Sushi,Shark
Oolong,Mountain Orchid,Tea
Potato Chip,Vulcan,Mr. Spock
Oyster,Steam Surf,Pearl
Edward Cullen,Archipelago,Twilight
Plutocrat,Soggy Pop Tart,Donald Trump
Capsicum,Continent,Australia
Cooler,Snow Rocket,Snow Cone
Christmas Coral,Healthy,Reef
Dust Monster,Muddy Viking,Mud Monster
Eskituna,Rust,Eskituna
Fire Fjord,Dark Energy,Dark Matter
Air Force,Mud House,Mud
Riddle,Tractor Beam,Black Hole
Crystal Ball,Moat,Castle
Hawaii,Sponge Bob,Sponge Bob Square Pants
Ice Cube,Shoe,Ice Skate
Urn,Barasaurus,Dinosaur
Dirt Bike,Passion,Motocross
Guns,Celebration,War
TNT,Vampire Flower,Vampire
Space Food,Helicopter,Astronaut
Murder,Hot Wine,Crime
Bank Robber,Tobacco,Cigar
Count Dracula,Orca,Vampire Whale
Typhoon,Prisoner,Hurricane
Snow Devil,Mudverse,Mud Devil
Patron,Zeppelin,Zeus
Smoke Signal,Summer,Fire
Tea Tempest,Blowout,Tea Party
Mt. Doom,Bourbon,Fire Whiskey
Grilled Cheese,Mudmas,Grilled Cheese Sandwich
Tornadotron,Scotland,Tornado
Carnation,Delta Venus,Georgia O’Keeffe
Virgin Mary,Windflower,Jesus
Steam Surfer,Ritual,Steam Surfer
Ant Trap,Robot Dragon,Robot Ant
Vine,Muddy Train Station,Wine
Drunkest,Puss,Hangover
Snowghost,Tunnel,Yeti
Water Bong,Ronin,Stoner
Love Storm,Plesiosaur,T-Rex
Tea Tree,Forest Fire,Koala
Sweet Pickle,Burning Bush,Sweet Pickle
Orc,Space Dump Truck,Orc Truck
Pot of Gold,Jam,Leprechaun
Wyvern,Spoon,Dragon
Garden,Hot Air Balloon,Eden
Pillow,Iron Rocket,Iron Man
Wall-E,Highlands,Wall-e
Iphone,Farm,Farmville
Currant Buns,Alpha,Alpha Buns
Oil,Seagrass,Fuel
Coin,Hula,Hula Hoop
Tornado Siren,Magic,Tornado
Sea Dragon Egg,Rooster,Sea Dragon
Radiohead,Carpathian,Nothing
Oasis Station,Lava Buggy,Lava Buggy
Apollo,Glacier,Ice
Philosopher’s Stone,Airship,Time Machine
Knight,Drunkosaur,Dino Knight
Racecar,Calamari,Squid
Kiss,Helicar,Helicopter
Frosty Window,Marshmallow,Snowman
Catholic Church,Snoop Lion,Pope Francis
Dolly Parton,Aspirin,Headache
Love Letter,Time Tractor,Time Lord
Feather,Tea Coral,Bird
Apollo,Soggy Pop Tart,Apollo 13
Communion,Bacon,Bacon
Sandtopus,Hermit Crab,Crabtopus
Tiger,Duck,Dragon
Moon Base,Snow Cone,Moon Cone
DNA,Black Snow,Yeti
Salad,Fire Monster,Fire Monster
Dust Allergy,Dust Whale,Dust Bunny
Bank,Helicar,Helicopter
Universe,Mass,Black Hole
Pangaea,Sawmill,Plywood
Disc,Lawn Rocket,Frisbee
Bumper Car,Launch,Rocket
Steam Surfing Dragon,Farmer,Farmer Dragon
Flying Pop Tart,Paper Airplane,Flying Spaghetti Monster
Snow Globe,Lich,Snowman
Jack-in-the-box,Steam Sword,Steam Sword
Igloo,Ruin,Eskimo
Gecko,Newspaper,Lizard
Scotch,Skipping Stone,Scotch on the Rocks
Windflower,Ink,Sakura
Bubble Tea,Scrubber,Bubble Tea
Space Wine,Hashish,Space Hash
Warrior,Sushi,Samurai
Muddy Viking,Bath,Clean Viking
Feed,Fight,Feud
Signal,Fire Tea,Smoke
Flat,Chaos,Pancake
Tea Serpent,Dandelion Salad,Tea
9/11,Nuclear Explosion,9/11 + Nuclear Explosion
Cactus Shark,Surgeon,Cactus Shark
Oslo,Frost,Norway
Bike,Jack-in-the-Box,Clown
Skier,Server,Waiter
Plankton,Fire Tsunami,Fire
Sauron,Seaweed Dragon,Seaweed Sauron
Crops,Winery,Wine
Jack Burton,Graffiti,Big Trouble in Little China
Antlantis,Speed,Atlantis
Steam Ship,Logging,Steam Engine
Little Red Riding Hood,Pressure,Big Bad Wolf
Queen,Blowhole,Whale
Steam Ketchum,Pandora,Pokemon
Heron,Amphibian,Frog
Dustbuster,Grill,Barbecue
Blowgun,Dragonfire,Dragon
Dine,Steam Surf Punk,Nothing
Sake,Super Dandelion,Super Sake
Spongecar,Train,Spongecar
Slavery,Dough,Bread
Lottery,Smoked Duck,Lucky Duck
Were-tree-wolf,Hoover,Vacuum
Swan Lake,Gondor,Ballet
Coin,Amphibious Vehicle,Treasure
Flying Pelican,Antarctica,Penguin
Superplant,Holland,Tulip
Chicken Noodle Soup,Sushi,Ramen
Electric Teapot,Skunk,Stinky Tea
Skier,Pigboat,Pigskier
Boiling Frog,Laser Shark,Frogger
Easter,David,Egg
Crypt,Tile,Mosaic
Berserker,Reindeer,Santa
Fire,Moonboat,Sun
Amber,Steam Surf,Amber Surf
Marijuana,Hula-tsunami,Hula-tsunami
Oil Spill,Snowcone,Slushie
Spaceship,Race Car,Flying Car
Apple Pie Recipe,Sangria,Apple Pie Sangria
Glider,Seaweed Soup,Mermaid
Cornstalk,Mermaid,Siren
Hound,Raft,Dog
Chicken of the Sea,Port,Chicken Of The Port
Easter,Mountain Dew Kickstart,Mountain Dew Kickstart
Snake Charmer,Vatican,Pope
Jet Engine,Vatican,Pope
Dustbowl,Space Bread,Moon
Eruption,Amtrak,Trainwreck
Turpentine,Metropolis,Gotham
Mutant,Sleigh,Santa
Mop,Superhero,Superman
Tornado Plant,Grey,Dust
Smog Cone,Prickle,Cactus
Makeout,Subphoenix,Subphoenix
Dragon Egg,Snowstorm,Snow Dragon
Space Golem,Terminator,Robot
Viking Ship,Coconut Car,Pirate Ship
Wet Cat,Lunatic,Crazy Cat Lady
Steam Fish,Shark Fin Soup,Soup
Coraline,Gladiator,Coraline
Pigcopter,Worm,Pig
Pottery,Offering,Vase
Prince of Persia,Trawler,Prince Of Trawler
Sun,Swamp Tsunami,Nothing
Aloha,Zephyr Wind Farm,Wind
Zephyr Submarine,Ice Sword,Iceberg
Penguinman,Fire Fjord,Penguin
Mortar,Library,Graduate
Snowmobile,Martini,James Bond
Oil Drum,Flying Fence,Airplane
Mjolnir,Steamvac,Thor
Snowflake,Honeycomb,Snow
Potpourri,Shandy,Poseidon
Kayak,Snowkite,Snowkayak
Dustnado,Hellhound,Dust Devil
Coconut Milk,Tease,Coconut
Mods,Carrot Top,Banned
Mountain Don’t,Fire Boat,Volcano
Steamed Lobster,Cherry Blossom,Sushi
Cactus Roll,Bubbles,Sushi
Steam Tractor,Potatotank,Steam Tractor
Geology,Stink,Stench
Were-tree-wolf,Fire Space Ship,Were-tree-wolf
Lizard,Steam Locomotive,Godzilla
Venus de Milo,Mountain Dew Lily,Mountain Dew Lily
Dandelion Coffee,Buddha,Enlightenment
Weed Killer,Bouncy Ball,Bouncy Ball
Mayan,Head,Calendar
Cb,Maid Marian,Robin Hood
Plateau,Cocoa,Chocolate
Baby Polar Bear,Muddy Coffee,Muddy Bear
Dust Pop,Howl,Dust Pop
Wine Cellar,Priest,Dionysus
Dirty Teapot,Frogger,Prince
Wish,Pawn,Knight
Space Vine,Snail,Space Snail
Cactus Flytrap,Grey,Cactus
Flying Machine,Flour,Airplane
Fire Venus Flytrap,Dragon Truck,Dragon
Space Captain,Catnip,Space Cat
Hops,Rosin,Beer
Tylenol,Sewage,Poison
Delta Blues,Space Mummy,Elvis
Lawnboat,Pinata,Taco
Museum,Gnome,Art
Time Weed,Hex,Cannabis
Moonfall,Dragon,Dragonborn
Dandragon,Dust Allergy,Sneeze
Mountain Range,Molotov,Volcano
Brine,Feast,Salt
Muddy Signal,Shatter,Muddy Signal
Wind Chime,Taj Mahal,Taj Mahal
Slick,Gnome,Oil
Hydroelectric Dam,Peasoup,Peasoup
Steam Robot,Waste,Steam
Star Surfer,Flying Sperm,Star Child
Oilymandias,Photographer,Statue
Restaurant,Meteor Shower,Meteor
Summer,Raisin Bran,Raisin
Sea,Ants,Anteater
Egypt,Pencil Tree,Papyrus
Jetstream,Tornado Castle,Tornado
Dolly Parton,Stone Dinosaur,Dolly Parton
Fireplace,Dijon,Mustard
Mt. Everest,Chronos,Time
Brandy,Cactaur,Cactus
Swamp Wine,Penguin,Penguin
Chlorophyll,Cherry Blossom,Sakura
Firegator,Prayer,Dragon
Drunken Dryad,Honeycomb,Mead
Duck Sauce,Stewpid,Duck Sauce
Liberty Tree,Execution,Guillotine
Light,Hydra,Laser
Double Axe,Las Vegas,Double Down
Surf Station,Surfing Train,Surfing Station
Einstein,Bucks Fizz,Theory
Shadow,Masterpiece,Batman
Snow,Flying Eagle,Snowman
Miami,Mothman,Nothing
Golden Goose,Sick,Golden Egg
Poinsettia,Monster Plant,Christmas
Fire Alarm,Time Bomb,Boom
Star Shark,Dragon Flower,Dragon
Martian,Cherub,Angel
Lawnvac,Pot Of Gold,Leprechaun
Piggyback,Potatotank,Potatotank
Plesiosaurus,Dragonite,Loch Ness Monster
Pharmacy,Nautilus,Ammonite
Yellowstone,Fire Bike,Volcano
Cactosaurus,Mountain Do,Cactus
Fire Crayon,Tractor,Fire Truck
Cactaur,Sphinx,Cactuar
Coin,Virgin Mary,Jesus
Andes,Flat,Pancake
Internet,Castle In The Sky,Cloud
Fireball,Space Tsunami,Space Tsunami
Waste,Beach,Trash
Baconator,Pebble,Pebble
Fan,Sand People,Tusken Raider
Narwhal,Headache,Unicorn
Infection,Silver Surfer,Silver Surfer
Pigcar,Peach Cobbler,Pigcar Cobbler
Hound,Bacon Mountain,Bacon Hound
Gem,Yellow Car,Taxi
Hangrover,Surgeon,Hangman
Monkey,Radio Waves,Monkey King
Dust Storm,Luke,Tatooine
Rich,Paperweight,Rich
Cnidaria,Safari,Jellyfish
Paper Fairy,Movie,Popcorn
Krill,Nirvana,Buddha
Delta Blues,Triangle,Triangle Blues
Cleaner,Jello,Gel
Rockstar,Dust Devil,Tornado
Bird,Pill,Cure
Lumberjack,Pickle Tree,Pickle
Steam Cyborg,Earthworm,Robot
Dust Truck,Flying Seeds,Dandelion
Vault,Ahab,Moby Dick
Surgery,Parting,Operation
Frosty,Tesla,Snowman
Spaghetti,Balloon Animal,Pasta
Kingdom,Surf Thor,Surf Kingdom
Coraline,Dandelight,Coralight
Train Station,Smokefish,Smoking
Splinter,Drunken,Splinter
Lagoon,Hobo,Pirate
Deer,Lupus,Wolf
Onyx,Stage,Magic
Einstein,Deforestation,Nothing
Swamp Juice,Cloud Roll,Cloud Roll
Paddle Steamer,iSurf,Surfboard
Hot Chocolate,Mountain Swamp Thing,Marshmallow
Hell,Dust Shark,Dust Devil
Steamboat Willie,Reed,Mickey Mouse
Red,Steamlantis,Atlantis
Starfish,Pineapple Under the Sea,Spongebob
Balloon,Geology,Volcano
Ironman,Geysir,Ironman
Flying Truck,Daddy,Superman
Fast,Pineapple Patch,Pineapple Express
Flying Newfie,Mangrove,Mangrove
Time Tornado,Village,Time Machine
Bourbon,Wet Paint,Drunk
Sandtrap,Mudsurfing,Quicksand
Were-tree,Seaweed,Kelp
Table,Bubble Tea,Nothing
Tank,Snow Buddha,Snow Tank
Prisoner,Black Moon,Lunatic
Nessie Express,Pickle Rick,Pickle Nessie
Surf And Turf,Fish and Chips,Fish And Chips And Surf And Turf
Were-plant,Demon,Were-demon
Rainy,Dust Storm,Mud
Battle,Liberty,War
Blacksmith,Goat,Cheese
Giant Dandelion,Stone Soup,Giant Stone Soup
Clear Water,Quadruple Axe,Ice
Crayonado,Mediterranean,Crayonado
Tea Tree,Fire Hula,Fire Tree
Fizzy,Mud Station,Mud
Van Gogh,Flying Sushi,Flying Fish
Rust Station,Love,Love Station
Sea Dandelion,Ant Dragon,Sea Dragon
Bikini,Oslo,Norway
Mountain House,Amtrak,Train
Couch Potato,Roadkill,Squirrel
Shock,Sandwitch,Sandwitch
Little Red Riding Hood,Candy Floss,Grandma
Dandelion House,Fun,Party
Chalet,Flying Fish Herd,Flying Fish
Ore,Combine,Metal
Bushka,Sand,Sphinx
Tornado Sashimi,Polly,Parrot
Bob Ross,Ryan,Happy Little Accidents
Tornado Venus Flytrap,Soda,Soda Tornado
Flying Carpet,Pina Colada,Vacation
Antelope,Molecule,Antibody
Paper Mache,Hare,Bunny
Sandwitch,Hillbilly,Sandwich
Monk,Dock,Buddha
Bullet,Mimosa,Tequila
Sea Monkey,Crop Circle,Sea Monkey
Dock,Soggy Pop Tart,Soggy Dock
Mount Twain,Library,Mark Twain
Caravan,Boulder,Stone
Ice,Sparkling Vampire,Edward
Trampoline,Dirt Devil,Dirt Bounce
Shelley,Stadium,Nothing
Origami,Space Plane,Space Shuttle
Moonfish,Greenland,Greenland Shark
Sharkcano,Duck-billed Platypus,Platypus Shark
Surf House,Steel,Surfboard
Mud Hut,Salmon Cannon,Salmon Cannon
Rich,Mudweed,Money
God,Dragon Roll,Sushi
Ambergris,Town,Perfume
Cactrain,Salad Bowl,Cactus
Trench,Hotel,Titanic
Tasmanian Fog,Trash,Tasmanian Devil
Flying Chicken,Marsquake,Chicken Marsala
Chip,Mansion,Casino
Lily of the Valley,Carpet,Flower
Phantom Train,Tractor Fly,Ghost Train
Muddy Helicopter,Superman,Batman
Shrapnel,Blowgun,Dart
Vaccine,Inca,Smallpox
Herd,Flying Pelican,Flock
Haunted Mansion,Pie,Pumpkin Pie
Moasis,Mountain Dude,Sphinx
Wheel,Fire Boat,Steamboat
Continents,Lunar Rover,Moon
Monster,Swan Boat,Loch Ness Monster
Super Eruption,Steam Wall,Volcano
Shark Bait,Appalachian,Hillbilly
Zephyr Wind Farm,Diamond Block,Diamond
Picklecopter,Itch,Itching
Sharkcano,Dragon Tree,Dragon
Dandylion,Abominable Snowman,Yeti
Fire Plant,Space Shark,Space Plant
Snowghost,Shepherd,Yeti
Steam,Fjordfish,Steamboat
Netherite Longsword,Wheel,Chariot
Apple Pie,Raisin Bran,Breakfast
Santa Fe,Gorge,Canyon
Surf,Fan,Wind
Pope,Thistle,Scotland
Sultana,Camp,Sultana
Orchid,Pop Tart,Flower
Dusticane,Power Plant,Tornado
Salsa,Sandblaster,Tortilla
Star Quixote,Pyromania,Pyromaniac
Diamond,Sun Rocket,Space Ship
Easter Island,Drawbridge,Moai
Airplane,Fish and Chips,Airplane Food
R2D2,Salmon,Sushi
Atlantis,Teacher,Poseidon
Einstein,Yak,Yakinstein
Dragon Tornado,Sword in the Stone,Excalibur
Soggy Sandwich,Mountain Surfing,Volcano
Car Reef,Cartea,Cartea
Spam,Cybertrash,Virus
Dust Niagara,Venus of Urbino,Venus De Milo
Aspen,Brick,House
Ursa Minor,Pigcane,Big Dipper
Catholic Church,Time Tractor,Pope
Fungi,Hydroplane,Mushroom
Sneeze Trap,Tarzan,Jane
Hut,Software,App
Meade,Lunar Dust,Moon
Date Palm,Gotham,Batman
Muddy Dragon,Elon Musk,Elon Dragon
Photoshatter,Flying Sand,Sandstorm
Saturn,Mt. Everest,Planet
Zombie King,Witch,Zombie Witch
Surfing Station,Moon,Surfing
Lava Ski,Flightless,Penguin
Revenue,Mycelium,Money
Logging,Sparkling Vampire,Twilight
Sodium Chloride,Lightning Fish,Battery
Fair,Bride,Fairy
Pipe,Colosseum,Aqueduct
Lung,Hippo,Hippopotamus
Cheesecake,Jam,Cheesecake
Space Invader,Fireweed,Fire Flower
Mountain Doodle,Stegosaurus,Mountain
Oil Spill,Wereflower,Wereflower
Seymour,Crypt,Crypt Keeper
Cheesecake,Foggy Goggles,Cheesecake
Paper Kayak,Hot Air Balloon,Paper Airplane
Buzz,Chili Con Carne,Buzz Lightyear
Mecha Volcano Dragon,Chlorophyll,Mecha Volcano Dragon
Delta Bell,Wizard Tower,Magic
Flying Whale,Honeycomb,Bee
Compost,Poke,Potion
Moon Lander,Swark,Moon
Moth,Super Mario Bros.,Mothra
Rainbow,Steam Titan,Rainbow Titan
Flying Pelican,Quagmire Dragon,Pelican Dragon
Firework,Fresh,Sushi
Dogg,Robo-Fish,Robo-dog
Rainbow Trout,Lasso,Fishing
Rich,Incense,Perfume
Hail,Skyscraper,Ice
Robbery,Dust Bowl,Dust
Steamwolf,Steam Wars,Steamwolf
Air Conditioner,Garnet,Ruby
Fire Breathing Avalanche,Fjord Flytrap,Fire Breathing Fjord Flytrap
Space Train,Tractor,Tractor Beam
Gift,Clownfish,Nemo
Blizzard,Operation,Snowden
Farmville,Letter,Farmville 2
Hamlet,Chronos,Time
School,Headache,Homework
Global Warming,Fairy Godmother,Tsunami
Bitcoin,Saturn V,Moon
Hangry,Cyclone,Hurricane
Snow Angel,Tractorwreck,Snowman
Captain Hook,Piranha Serpent,Captain Hook
Train Wreck,Crucifix,Crossing
Steam Workshop,Cave,Steam
Racer,Beef Bourguignon,Steak
Driftwood,Dragonborn,Dragon
Hoover Dam,Ant Ness,Ant Ness
Aztec,Chili,Chili
Smaug,Egypt,Mummy
Mess,Mud Buggy,Mud
Were-tree,Humpback,Were-whale
Sultana,Puff,Puffin
Tractor Cannon,Censer,Tractor Beam
Cactus,Fire Sundae,Prickly Pear
Earth,Fire Monkey,Monkey
Breath,Liqueur,Whiskey
Ice Window,Theater,Ice Show
Christmas Car,Mud Wall,Santa Claus
Clean Teacup,Lasagna,Clean Teacup
Table,Highway,Buffet
Dirt,Ant,Colony
Sand Dandelion,Scotland,Thistle
Riot,Jack-o-Lantern,Mob
Fire Ski,Shandy,Fireman
Snot,Eyjafjallajökull,Snotlfjallajökull
Tsunami Dragon,Sparkling Vampire,Sparkling Tsunami Dragon
Yellow,Desert Planet,Tatooine
Magnet,Steam Dragon,Steam Engine
Tea Plant,Asthma,Thyme
Macintosh,Plain,Apple
Pearl Diver,Stewboat,Pearl
Steam Bunny,Wise,Wise Bunny
Superlily,Moon Mountain,Moonflower
Rock,Crash Bandicoot 2: Cortex Strikes Back,Nothing
Race Car,Steamwine,Steamwine
Steamstorm,Kitesurfing,Steamkite
Potion,Eskimo,Shaman
Cognac,Spirit,Brandy
Ewok,Baptismal Wave,Jedi
Ice Station,Double Katana,Ice Station Zebra
Sand Tank,Rainbow Energy,Rainbow
Sand Dragon,Antidote,Sand Dragon
Crazy Train,Delf,Crazy Delf
Panorama,Lily Flytrap,Venus Flytrap
Pterodactyl,Human,Angel
Duckbush,Smogshake,Duckbush
Iron Tide,Foggy,Iron Man
