first,second,result
Nirvana,Wipers,Nirvana
Night,Wipers,Sleep
Oil Spill,Wipers,Car Wash
Noodle,Wipers,Soup
Oil Barrel,Wipers,Car
Oil Rig,Wipers,Oil Spill
North America,Wipers,Canada
Oil Tanker,Wipers,Oil Slick
North Pole,Wipers,Windshield
Octopus,Wipers,Tentacles
Noah,Wipers,Ark
Nimbus,Wipers,Rain
Nixie,Wipers,Nixie Wipes
Paddle,Wipers,Oar
Oslo,Wipers,Oswald
Omelette,Wipers,Windshield
Pangea,Wipers,Windshield
Oyster,Wipers,Pearl
Pacific,Wipers,Tsunami
Orchid,Wipers,Car
Oktoberfest,Wipers,Beer
Pane,Wipers,Windshield
Paint,Wipers,Rainbow
Orca,Wipers,Whale
Ore,Wipers,Sweep
Paper Airplane,Wipers,Flying Car
Oread,Wipers,Sweeper
Odor,Wipers,Perfume
Parting,Wipers,Tears
Paperboard,Wipers,Cardboard
Pasta Factory,Wipers,Spaghetti
Parachute,Wipers,Paratrooper
Paper Mache,Wipers,Windshield
Paramecium,Wipers,Parasite
Passion,Wipers,Windshield
Patrick,Wipers,Spongebob
Parrot,Wipers,Pirate
Pea Pod,Wipers,Pea Soup
Peapod,Wipers,Pea Soup
Paper Canoe,Wipers,Paper Boat
Peak,Wipers,Squeegee
Pearl Diver,Wipers,Pearl
Peat,Wipers,Nothing
Pencil Tree,Wipers,Eraser
Peking Duck,Wipers,Peking Duck
Petrified Wood,Wipers,Stonehenge
Photographer,Wipers,Paparazzi
Pepper,Wipers,Tears
Petrol,Wipers,Car
Pickle Rick,Wipers,Pickle Rick
Pickleback,Wipers,Pickle
Pesto,Wipers,Nothing
Pickaxe,Wipers,Windshield
Peasouper,Wipers,Peasouper
Peasoup,Wipers,Pea Soup
Peacock,Wipers,Feather Duster
Piggy,Wipers,Pigpen
Pie,Wipers,Nothing
Pillow,Wipers,Sleep
Pigsty,Wipers,Pigpen
Piña Colada,Wipers,Pina Colada
Piston,Wipers,Windshield
Pigcasso,Wipers,Pigcasso
Pixie,Wipers,Pixie Dust
Pint,Wipers,Windshield
Pigasus,Wipers,Pigasus
Pill,Wipers,Pillow
Picnic,Wipers,Ants
Pisces,Wipers,Fish
Pina Colada,Wipers,Nothing
Poltergeist,Wipers,Ghost
Polar Bear,Wipers,Windshield
Poison,Wipers,Snake
Pneumonia,Wipers,Sneezing
Plate,Wipers,Windshield
Platform,Wipers,Car
Plankton,Wipers,Sponge
Pork Chop Express,Wipers,Big Trouble in Little China
Poison Ivy,Wipers,Car Wash
Plesiosaurus,Wipers,Car
Popocatepetl,Wipers,Volcano
Poolside,Wipers,Nothing
Puff,Wipers,Cloud
Present,Wipers,Gift
Potion,Wipers,Cleaner
Prickly,Wipers,Cactus
Pulp,Wipers,Paper
Pteranodon,Wipers,Pterodactyl
Potassium,Wipers,Nothing
Prometheus,Wipers,Titan
Potter,Wipers,Harry Potter
Pumice,Wipers,Volcano
Potash,Wipers,Potassium
Princess,Wipers,Cinderella
Pumpkin,Wipers,Jack-o-Lantern
Piggyback Rider,Wipers,Piggyback Rider
Potamus,Wipers,Hippopotamus
Radio Tower,Wipers,Radio
Rainbow Rock,Wipers,Rainbow
Rabbit,Wipers,Windshield
Puppy,Wipers,Windshield
Racer,Wipers,Windshield
Quetzalcoatl,Wipers,Quetzalcoatl
Ragnarok,Wipers,Windshield
Question,Wipers,Windshield
Radar,Wipers,Rain
Raisin Bran,Wipers,Nothing
Race Car,Wipers,Rain
Radio Wave,Wipers,Car
Ramses,Wipers,Sphinx
Popcorn Storm,Wipers,Popcorn Shrimp
Punch,Wipers,Boxing
Rocky Mountain High,Wipers,The Wipers
Rescue,Wipers,Tow Truck
Religion,Wipers,Church
Reggae,Wipers,Bob Marley
Relationship,Wipers,Wife
Riot,Wipers,Rioters
Rice Krispies,Wipers,Snap Crackle Pop
Ringed Planet,Wipers,Saturn
Recycle,Wipers,Windshield
Rice Pudding,Wipers,Windshield
Robocloud,Wipers,Robocar
Referee,Wipers,Refree
Rhea,Wipers,Tires
Riddle,Wipers,Windshield
Roast,Wipers,Car
Salt Water,Wipers,Tears
Rosé,Wipers,Wine
Salsa,Wipers,Car
Ruin,Wipers,Tears
Rum,Wipers,Pirates
Rubble,Wipers,Wiper
Rosebud,Wipers,Citizen Kane
Root,Wipers,Carrot
Saki,Wipers,Sake
Rocky Road,Wipers,Car Wash
SOS,Wipers,Soswipers
Salmon Run,Wipers,Salmon Wiper
Salad Bowl,Wipers,Car
Sandbot,Wipers,Sandman
Sand Shark,Wipers,Sandwich
Sand Monster,Wipers,Sandwich
Sandtrap,Wipers,Car
Sandalwood,Wipers,Perfume
Safari,Wipers,Windshield
Sandman,Wipers,Sleep
Sandalstorm,Wipers,Sandalstorm
Sandblaster,Wipers,Car Wash
Sandboarding,Wipers,Sandwipers
Sandpaper,Wipers,Windshield
Sandpunk,Wipers,Sandwipers
Sand Castle,Wipers,Sand Castle
Sand Lizard,Wipers,Sandwich
Santa Claus,Wipers,Windshield
Scarecrow,Wipers,Scarecrow
Sandwitch,Wipers,Nothing
Scotland,Wipers,Bagpipes
Saturn V,Wipers,Moon
School,Wipers,School Bus
Samurai,Wipers,Windshield
Scientist,Wipers,Windshield
Satyr,Wipers,Satyr
Sapphire,Wipers,Windshield
Science,Wipers,Windshield
Scroll,Wipers,Windshield
Sea Dragon Egg,Wipers,Sea Dragon
Scalpel,Wipers,Surgery
Shire,Wipers,Hobbit
Scotch,Wipers,Windshield
Search Engine,Wipers,Google
Server,Wipers,Waiter
Seagull,Wipers,Windshield
Shelley,Wipers,Shelley Duvall
Shoe,Wipers,Car
Sewage,Wipers,Toilet
Seahorse,Wipers,Car
Shell,Wipers,Turtle
Sharkcano,Wipers,Sharknado
Selfie,Wipers,Self-Wipers
Sharktopusnado,Wipers,Sharktopusnado
Sea Lettuce,Wipers,Seaweed
Search,Wipers,Google
Sick,Wipers,Nothing
Skimming,Wipers,Windshield
Shrine,Wipers,Car Wash
Shore,Wipers,Tide
Shrimp,Wipers,Shrimp Cocktail
Skeleton,Wipers,Windshield
Skull,Wipers,Skeleton
Shower,Wipers,Car Wash
Shroom,Wipers,Mushroom
Signal,Wipers,Windshield
Sinkhole,Wipers,Car
Sinkstone,Wipers,Sink
Slave Ship,Wipers,Nothing
Snow Cone,Wipers,Snow Plow
Smaug,Wipers,Dragon
Snow Globe,Wipers,Snowman
Slush,Wipers,Windshield
Smokefly,Wipers,Smoke
Ski,Wipers,Skip
Smoky Mountains,Wipers,Smoky Wipers
Smurfette,Wipers,Smurf
Smores,Wipers,S’mores
Snapper,Wipers,Snapdragon
Smokefish,Wipers,Sushi
Smurfberry,Wipers,Smurf
Snoop,Wipers,Snoop Dogg
Snow Rocket,Wipers,Snowmobile
Snowcone,Wipers,Windshield
Snow Shark,Wipers,Snow Plow
Snow Leopard,Wipers,Snowplow
Snowglobe,Wipers,Snowman
Snowlily,Wipers,Snowplow
Snowdrop,Wipers,Snowplow
Snowpiercer,Wipers,Snowplow
Snowboarding,Wipers,Snow Wipers
Snowboarder,Wipers,Snow Wipers
Snowpunk,Wipers,Snowman
Snow Plow,Wipers,Snow Plow
Snowmageddon,Wipers,Frozen
Smeagol,Wipers,Gollum
Smoked Duck,Wipers,Duck Tape
Soap,Wipers,Car Wash
Software,Wipers,Windows
Space Captain,Wipers,Space Wipers
Space Tree,Wipers,Space Ship
Solar Eclipse,Wipers,Eclipse
Soda Pop,Wipers,Windshield
Sour,Wipers,Lemon
Space Fish,Wipers,Space Ship
Space Phoenix,Wipers,Space Phoenix
Snowtrain,Wipers,Snowplow
Soggy Toast,Wipers,Dry Toast
Space Train,Wipers,Space Train
Soot,Wipers,Windshield
Sodium Chloride,Wipers,Windshield
Statue Of Liberty,Wipers,Windshield
Spark,Wipers,Windshield
Spaghetti,Wipers,Spaghetti Western
Star Wars,Wipers,Windshield
Spaceman,Wipers,Alien
Sperm Whale,Wipers,Sperm Whipers
Star Whale,Wipers,Star Wars
Spy,Wipers,Spyder
Spritzer,Wipers,Windshield
Spain,Wipers,Spaniards
Spring,Wipers,Windshield
Stage,Wipers,Car Wash
Space Truck,Wipers,UFO
Steam Tornado,Wipers,Car
Space Whale,Wipers,Space Whale
Steam Monster,Wipers,Steam Cleaner
Steam Rocket,Wipers,Steam Punk
Steam Surf,Wipers,Steamroller
Steam Tide,Wipers,Steamroller
Steam Tank,Wipers,Steamroller
Steam Solar System,Wipers,Space Shuttle
Steak,Wipers,Car
Steam Locomotive,Wipers,Train
Steam Ship,Wipers,Steam Roller
Steam Lizard,Wipers,Steamroller
Stegosaurus,Wipers,Dinosaur
Steamwolf,Wipers,Steamwolf
Steamboat Willie,Wipers,Mickey Mouse
Stink,Wipers,Skunk
Steel,Wipers,Car
Steampunk Pirate,Wipers,Steampunk Pirate
Steam Tree,Wipers,Car
Steam Trap,Wipers,Car
Steam Tractor,Wipers,Steamroller
Steam Workshop,Wipers,Steam Wipers
Stewpid,Wipers,Stupid Wipers
Steamnado,Wipers,Steamroller
Stone Soup,Wipers,Car
Straw,Wipers,Broom
Super Avalanche,Wipers,Super Wiper
Super Tornado,Wipers,Tornado
Subtank,Wipers,Tank
Stress,Wipers,Traffic
Street Lamp,Wipers,Street Sweeper
Super Lava,Wipers,Volcano
Spongecar,Wipers,SpongeBob SquarePants
Steam Planet,Wipers,Steam Cleaner
Surf Station,Wipers,Surfing
Sultana,Wipers,Sultana
Super Steam,Wipers,Super Clean
Super Fertilizer,Wipers,Super Wipers
Super Eruption,Wipers,Super Wiper
Super Plant,Wipers,Super Wipers
Steam Egg,Wipers,Nothing
Swampnado,Wipers,Swampnado
Superplant,Wipers,Superwipers
Swan Lake,Wipers,Swan Wipers
Swasabi,Wipers,Sushi
Surf Tractor,Wipers,Surfboard
Swamp Dragon,Wipers,Dragon
Swim,Wipers,Swipers
Swarm,Wipers,Bees
Swimming,Wipers,Swipers
Swine,Wipers,Pigs
Swing,Wipers,Car Wash
Swamp Baby,Wipers,Swamp Thing
Swamp Venus Flytrap,Wipers,Swamp Venus Flytrap
Taxi,Wipers,Uber
Tea Plant,Wipers,Tea Towel
Tar,Wipers,Car
Swordfish,Wipers,Sword
T-Rex,Wipers,Dinosaur
Taj Mahal,Wipers,Taj Mahal
Switzerland,Wipers,Swiss Wipers
Taz,Wipers,Taser
Tea Cup,Wipers,Tea Pot
Tablet,Wipers,Tablet
Tea Time,Wipers,Tea Time
Tea Storm,Wipers,Nothing
Super Super Volcano,Wipers,Super Super Wipers
Tankdozer,Wipers,Tankwiper
Swan Boat,Wipers,Swan Boat
Tesla Coil,Wipers,Electric Car
Tent,Wipers,Caravan
Tequila,Wipers,Drunk Driver
Tears,Wipers,Windshield
Time Paradox,Wipers,Time Machine
Tiger,Wipers,Tiger Woods
Tease,Wipers,Tear
Terrorist,Wipers,Suicide Bomber
Teabag,Wipers,Teabagging
Time Train,Wipers,Time Machine
Tinkerbell,Wipers,Peter Pan
Thorn,Wipers,Rose
Toga,Wipers,Roman
Thunderjet,Wipers,Thunderstorm
Tea Plantation,Wipers,Tea Towel
Tractor Nemo,Wipers,Tractor Nemo
Tractorbeam,Wipers,UFO
Train Wreck,Wipers,Car Wash
Traffic,Wipers,Jam
Tortoise,Wipers,Turtle
Toxic,Wipers,Waste
Tornadroll,Wipers,Tornadroll
Torpedo,Wipers,Submarine
Trainwreck,Wipers,Trainwreck
Track,Wipers,Windshield
Transformer,Wipers,Optimus Prime
Surging Mountain Dew,Wipers,Nothing
Tomato Plant,Wipers,Ketchup
Tulip,Wipers,Windshield
Tremor,Wipers,Earthquake
Tux,Wipers,Valet
Typhoon,Wipers,Windshield
Trawler,Wipers,Fishing
Tuxedo,Wipers,Chauffeur
Transportation,Wipers,Windshield
USA,Wipers,Sweepers
Tube,Wipers,Car
Tugboat,Wipers,Tugboat
Tree of Life,Wipers,Car
Truffle,Wipers,Truffle Shuffle
Tornadate,Wipers,Tornado
Ugly Duckling,Wipers,Ugly Duck
Venus Fly Trap,Wipers,Windshield
Vaccine,Wipers,Nothing
Vegetable,Wipers,Windshield
Ursa Major,Wipers,Big Dipper
Umbrella,Wipers,Car
Underground,Wipers,Mole
Vacation,Wipers,Wipeout
Vegetarian,Wipers,Vegetable Wipers
Valley,Wipers,Windshield
Valentine,Wipers,Wipes
Uranus,Wipers,Windshield
Viking Ship,Wipers,Viking Ship
Vinaigrette,Wipers,Salad
Tornadobot,Wipers,Tornadobot
Vampire Flower,Wipers,Vampire Flower
Triple Axe,Wipers,Triple Axe
Warrior,Wipers,Wiper
Wealth,Wipers,Wipers
Washing Machine,Wipers,Car Wash
War,Wipers,Wipeout
Vortex,Wipers,Tornado
Wedding,Wipers,Windshield
Wand,Wipers,Magic
Vulcan,Wipers,Windshield
Voltron,Wipers,Windshield
Vulture,Wipers,Windshield
Wedding Ring,Wipers,Marriage
Warp,Wipers,Time Machine
Water Rocket,Wipers,Water Rocket
Vino,Wipers,Wine
Wipers,Wipers,Wipers
WiFi,Wipers,Wipers
Windsurfer,Wipers,Windshield
Wish Upon A Wish Upon A Star,Water,Wish Upon A Wish Upon A Wish Upon A Star
Winter,Wipers,Snow
Winnie the Pooh,Wipers,Windshield
Wet Dandelion Patch,Wipers,Car Wash
Wish Upon A Wish Upon A Star,Fire,Wish Upon A Wish Upon A Wish Upon A Star
Wet Paint,Wipers,Car Wash
Whine,Wipers,Windshield
Werepig,Wipers,Werepig
Wish Upon A Wish Upon A Star,Earth,Planet
Wine Bottle,Wipers,Windshield
Werepuddle,Wipers,Werewolf
Wish Upon A Wish Upon A Star,Ash,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Tornado,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Avalanche,Snowman
Wish Upon A Wish Upon A Star,Wind,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Smoke,Genie
Wish Upon A Wish Upon A Star,Lava,Volcano
Wish Upon A Wish Upon A Star,Lake,Wish Upon A Star
Wheat,Wipers,Bread
Wish Upon A Wish Upon A Star,Plant,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Mountain,Wish Upon A Star
Wish Upon A Wish Upon A Star,Wave,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Cloud,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Volcano,Wish Upon A Volcano
Wish Upon A Wish Upon A Star,Steam,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Dust,Wish Upon A Star
Wish Upon A Wish Upon A Star,Mud,Mud
Wish Upon A Wish Upon A Star,Hurricane,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Stone,Genie
Wish Upon A Wish Upon A Star,Ocean,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Dandelion,Wish Upon A Star
Wish Upon A Wish Upon A Star,Planet,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Swamp,Genie
Wish Upon A Wish Upon A Star,Sand,Genie
Wish Upon A Wish Upon A Star,Mountain Range,The Milky Way
Wish Upon A Wish Upon A Star,Storm,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Eruption,Volcano
Wish Upon A Wish Upon A Star,Engine,Rocket
Wish Upon A Wish Upon A Star,Sandstorm,Genie
Wish Upon A Wish Upon A Star,Beach,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Dandelion Patch,Dandelion
Wish Upon A Wish Upon A Star,Aeolus,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Brick,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Dune,Star Wars
Wish Upon A Wish Upon A Star,Clay,Genie
Wish Upon A Wish Upon A Star,Desert,Genie
Wish Upon A Wish Upon A Star,Boulder,Wish Upon A Star
Wish Upon A Wish Upon A Star,Dust Storm,Genie
Wish Upon A Wish Upon A Star,Fog,Genie
Wish Upon A Wish Upon A Star,Cinder,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Bog,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Dragon,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Tsunami,Wish Upon A Tsunami
Wish Upon A Wish Upon A Star,Fish,Wish Upon A Star
Wish Upon A Wish Upon A Star,Marsh,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Forest,Wish Upon A Star
Wish Upon A Wish Upon A Star,Lily,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Ice,Snowman
Wish Upon A Wish Upon A Star,Mist,Genie
Wish Upon A Wish Upon A Star,Incense,Genie
Wish Upon A Wish Upon A Star,Glass,Genie
Wish Upon A Wish Upon A Star,Fjord,Fjord
Wish Upon A Wish Upon A Star,Island,Genie
Wish Upon A Wish Upon A Star,Landslide,Wish Upon A Landslide
Wish Upon A Wish Upon A Star,Tree,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Lightning,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Flower,Wish Upon A Star
Wish Upon A Wish Upon A Star,Rain,Rainbow
Wish Upon A Wish Upon A Star,Leaf,Wish Upon A Star
Wish Upon A Wish Upon A Star,Sea,Mermaid
Wish Upon A Wish Upon A Star,Seaweed,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Puddle,Wish Upon A Star
Wish Upon A Wish Upon A Star,Rock,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Phoenix,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Oasis,Genie
Wish Upon A Wish Upon A Star,Moon,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Seed,Beanstalk
Wish Upon A Wish Upon A Star,Obsidian,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Rocket,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,River,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Pollen,Bee
Wish Upon A Wish Upon A Star,Surf,Surfing
Wish Upon A Wish Upon A Star,Tractor,Tractor Beam
Wish Upon A Wish Upon A Star,Atlantis,Atlantis
Wish Upon A Wish Upon A Star,Adobe,Aladdin
Wish Upon A Wish Upon A Star,Tea,Genie
Wish Upon A Wish Upon A Star,Sun,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Weed,Genie
Wish Upon A Wish Upon A Star,Windmill,Windmill
Wish Upon A Wish Upon A Star,Train,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Snow,Snowman
Wish Upon A Wish Upon A Star,Soil,Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Wine,Genie
Wish Upon A Wish Upon A Star,Alcohol,Genie
Wish Upon A Wish Upon A Star,Allergy,Sneeze
Wish Upon A Wish Upon A Star,Star,Wish Upon A Wish Upon A Wish Upon A Star
Wish Upon A Wish Upon A Star,Coral,Wish Upon A Star
Wish Upon A Wish Upon A Star,Blizzard,Snowman
Wish Upon A Wish Upon A Star,Bush,Wish Upon A Wish Upon A Star
