first,second,result
Minecraft,Shrimp,Minecraft
Shrimp,Minecart,Shrimp
Shrimp,Mjolnir,Thor
Shrimp,Molotov,Cocktail
Shrimp,Mole,Avocado
Shrimp,Microwave,Popcorn
Milestone,Shrimp,Prawn
Shrimp,Mount Olympus,Shrimp Cocktail
Shrimp,Money Tree,Shrimp Cocktail
Shrimp,Monsoon,Shrimp
Shrimp,Moonflower,Shrimp
Shrimp,Moonwalk,Michael Jackson
Shrimp,Mothman,Shrimpman
Shrimp,Moss,Sushi
Mordor,Shrimp,Shrimp
Moon Dust,Shrimp,Crab
Shrimp,Monkey King,Shrimp King
Moon Buggy,Shrimp,Shrimp Buggy
Shrimp,Mount Everest,Shrimp Everest
Mount Venus,Shrimp,Venus
Mountain Shark,Shrimp,Sharktopus
Shrimp,Mountain Goat,Mountain Shrimp
Shrimp,Mountain Dewshine,Shrimp Cocktail
Mountain Dude,Shrimp,Sushi
Mountain Dew Tornado,Shrimp,Shrimp Tempura
Shrimp,Mountain Dew Wine,Shrimp Cocktail
Shrimp,Mountain Dirt,Crab
Shrimp,Mountain Thing,Sushi
Shrimp,Mountain Rose,Sushi
Shrimp,Mountain Dew Code Red,Shrimp Dew
Shrimp,Mountain Tsunami,Sushi
Mountain Dew Ocean Blast,Shrimp,Shrimp Dew
Shrimp,Mountain Dew Baja Blast,Shrimp Blast
Mountain High,Shrimp,Shrimp on the Barbie
Shrimp,Mouse,Prawn
Shrimp,Muddy Sushi,Shrimp Tempura
Shrimp,Mud Dragon,Mud Dragon
Shrimp,Mt. Everest,Shrimp
Mud Volcano,Shrimp,Lobster
Shrimp,Mountain Zinfandel,Shrimp Scampi
Mountain Vine,Shrimp,Crab
Shrimp,Mud Devil,Shrimp Devil
Shrimp,Mr. Potato Head,Mr. Shrimp Head
Shrimp,Muddy Piggy Bank,Nothing
Mud Bath,Shrimp,Mud Shrimp
Shrimp,Muddy Teacup,Shrimp Tea
Shrimp,Muddy Helicopter,Shrimp Helicopter
Shrimp,Mud Castle,Nothing
Shrimp,Muddy Train,Lobster
Shrimp,Muddy Water,Shrimp Cocktail
Night,Shrimp,Prawn
Shrimp,Mudpot,Lobster
Shrimp,Mutant,Lobster
Shrimp,Mudman,Mudshrimp
Necklace,Shrimp,Mermaid
Shrimp,New York,Shrimp
Mudway,Shrimp,Shrimpway
Shrimp,Nemo,Shrimp
Mustard,Shrimp,Shrimp Paste
Shrimp,Nimbus,Shrimp Tempura
Shrimp,Netherite Sword,Shrimp Sword
Naiad,Shrimp,Shrimp
Shrimp,Oil Tanker,Shrimp Boat
Shrimp,Oil Spill,Shrimp
Shrimp,North America,Shrimp Cocktail
Shrimp,Oil Rig,Shrimp Boat
Shrimp,Offering,Shrimp Cocktail
Shrimp,Oil Barrel,Shrimp Cocktail
Noah,Shrimp,Prawn
Shrimp,Mountain Dew Tea,Shrimp Tea
Odor,Shrimp,Stink
Shrimp,North Pole,Prawn
Shrimp,Nuclear Submarine,Shrimp Boat
Oktoberfest,Shrimp,Shrimpfest
Shrimp,Nixie,Nothing
Nirvana,Shrimp,Buddha
Shrimp,Orca,Whale
Shrimp,Omelette,Nothing
Shrimp,Noodle,Nothing
Paint,Shrimp,Shrimp
Shrimp,Paddle,Paddleboat
Pangea,Shrimp,Shrimp
Paper Mache,Shrimp,Prawn
Oread,Shrimp,Shrimp Cocktail
Shrimp,Pacific,Shrimp
Shrimp,Ore,Crab
Shrimp,Paper Airplane,Paper Prawn
Shrimp,Oslo,Norway
Shrimp,Paper Canoe,Shrimp Boat
Paper Mountain,Shrimp,Sushi
Shrimp,Parrot,Pirate
Shrimp,Peanut,Shrimp
Shrimp,Passion,Prawn
Shrimp,Parting,Seafood
Oyster,Shrimp,Sushi
Shrimp,Paramecium,Amoeba
Shrimp,Paperboard,Sushi
Patrick,Shrimp,Spongebob
Shrimp,Parachute,Shrimp
Parking Lot,Shrimp,Parking Meter
Peak,Shrimp,Mountain
Shrimp,Pea Pod,Shrimp Cocktail
Peacock,Shrimp,Prawn
Shrimp,Pasta Factory,Nothing
Shrimp,Pickleback,Shrimpback
Shrimp,Pesto,Nothing
Shrimp,Pegasus,Seahorse
Picnic,Shrimp,Shrimp Cocktail
Shrimp,Pie,Nothing
Shrimp,Peasouper,Nothing
Shrimp,Peasoup,Pea Soup
Petrol,Shrimp,Prawn
Shrimp,Peat,Shrimp
Shrimp,Petrified Wood,Fossil
Shrimp,Peapod,Shrimp Pod
Shrimp,Pickaxe,Lobster
Shrimp,Pickle Rick,Pickle Shrimp
Shrimp,Peking Duck,Shrimp Fried Rice
Pizza,Shrimp,Nothing
Shrimp,Pill,Shrimp Cocktail
Shrimp,Photographer,Snap
Pint,Shrimp,Prawn
Shrimp,Piston,Piston
Shrimp,Piña Colada,Nothing
Shrimp,Pigsty,Shrimp Cocktail
Shrimp,Pinecone,Shrimp
Pillow,Shrimp,Tempura
Shrimp,Pineapple Tree,Pina Colada
Shrimp,Pigcasso,Shrimpcasso
Shrimp,Piggyback Rider,Nothing
Pina Colada,Shrimp,Shrimp Cocktail
Shrimp,Pigasus,Nothing
Shrimp,Poltergeist,Shrimp
Shrimp,Pisces,Fish
Shrimp,Plankton,Shrimp
Shrimp,Popcorn Storm,Popcorn Shrimp
Shrimp,Poplar,Popcorn
Shrimp,Pot of Gold,Shrimp Cocktail
Shrimp,Popocatepetl,Nothing
Shrimp,Poison Ivy,Shrimp Cocktail
Plesiosaurus,Shrimp,Plesioshrimp
Shrimp,Polar Bear,Polar Shrimp
Shrimp,Pope Francis,Popeshrimp
Shrimp,Pneumonia,Pneumonia
Shrimp,Potamus,Hippopotamus
Poolside,Shrimp,Prawn
Pteranodon,Shrimp,Pterodactyl
Shrimp,Present,Gift
Shrimp,Punch,Prawn
Shrimp,Potpourri,Shrimp Cocktail
Prometheus,Shrimp,Shrimp Cocktail
Shrimp,Princess,Mermaid
Protest,Shrimp,Shrimp Boat
Potassium,Shrimp,Prawn
Potash,Shrimp,Shrimp Cocktail
Shrimp,Prickly,Porcupine
Shrimp,President,Barack Obama
Shrimp,Pulp,Shrimp Cocktail
Shrimp,Potion,Cocktail
Shrimp,Pork Chop Express,Shrimp Chop Express
Ramses,Shrimp,Shrimp
Radio Tower,Shrimp,Antenna
Shrimp,Race Car,Prawn
Shrimp,Racetrack,Prawn
Shrimp,Rainy,Shrimp
Racer,Shrimp,Prawn
Shrimp,Raisin Bran,Shrimp Bran
Puppy,Shrimp,Shrimp
Shrimp,Rabbit,Shrimp
Question,Shrimp,Prawn
Shrimp,Rainbow Rock,Shrimp
Shrimp,Ragnarok,Shrimp
Shrimp,Quetzalcoatl,Shrimp Quesadilla
Rice Paddy,Shrimp,Sushi
Rice Krispies,Shrimp,Shrimp Krispies
Shrimp,Religion,Prawn
Shrimp,Riddle,Prawn
Radar,Shrimp,Prawn
Shrimp,Rice Pudding,Risotto
Shrimp,Referee,Prawn
Shrimp,Riot,Lobster
Shrimp,Roast,Lobster
Shrimp,Rescue,Prawn
Reggae,Shrimp,Prawn
Robocloud,Shrimp,Roboshrimp
Shrimp,Ringed Planet,Shrimp Ring
Recycle,Shrimp,Prawn
Shrimp,Radio Wave,Shrimp
Salt Water,Shrimp,Shrimp Cocktail
SOS,Shrimp,Nothing
Shrimp,Saki,Sake
Shrimp,Salsa,Nothing
Shrimp,Rosebud,Nothing
Rubble,Shrimp,Sushi
Salad Bowl,Shrimp,Shrimp Cocktail
Shrimp,Rock Tea,Shrimp Tea
Shrimp,Samurai,Shrimp
Shrimp,Rocky Mountain High,Boulder
Root,Shrimp,Shrimp
Shrimp,Salmon Run,Shrimp Run
Rocky Mountains,Shrimp,Rocky Mountain Shrimp
Safari,Shrimp,Prawn
Shrimp,Satyr,Satyricon
Shrimp,Santa Claus,Prawn Star
Shrimp,Sapphire,Nothing
Shrimp,Sandboard,Sandshrimp
Shrimp,Sandbot,Sandshrimp
Shrimp,Sandpaper,Grits
Shrimp,Sandalwood,Shrimp Sandal
Shrimp,Sand Shark,Sandwich
Scalpel,Shrimp,Prawn
Sandblast,Shrimp,Lobster
Shrimp,Sandwitch,Po’ Boy
Shrimp,Sandalstorm,Shrimpstorm
Shrimp,Sandblaster,Nothing
Shrimp,Saturn V,Shrimp V
Shrimp,Seahorse,Seafood
Shrimp,Server,Waiter
Shrimp,Scotch,Shrimp Cocktail
Shrimp,Scientist,Shrimp
Shrimp,Sand Monster,Crab
Shrimp,Search Engine,Google
Shrimp,Search,Prawn
Shrimp,Scarecrow,Crawfish
Shrimp,Sharktopusnado,Shrimpnado
Shrimp,Science,Prawn
Shrimp,Selfie,Selfish
Shrimp,Scroll,Sushi
Shrimp,Scotland,Prawn
Sewage,Shrimp,Sushi
Tornado,Shrine,Temple
Shrine,Stone,Idol
Shrimp,Shoe,Prawn
Shrine,Ash,Phoenix
Shrimp,Shell,Shrimp
Shrine,Eruption,Volcano
Shrine,Lava,Volcano
Shrine,Hurricane,Shinto
Shrine,Mountain Range,Temple
Shrimp,Shore,Prawn
Shrimp,Shire,Hobbit
Sea Dragon Egg,Shrimp,Sea Dragon
Shrine,Mud,Mudman
Shelley,Shrimp,Shrimpshell
Storm,Shrine,Lightning
Shower,Shrimp,Prawn
Lightning,Shrine,Zeus
Fish,Shrine,Mermaid
Shrine,Flower,Buddha
Beach,Shrine,Mermaid
Shrine,Boulder,Stonehenge
Shrine,Dandelion Patch,Wish
Shrine,Fjord,Viking
Shrine,Dust Storm,Sandstorm
Glass,Shrine,Mirror
Shrine,Lily,Lotus
Landslide,Shrine,Temple
Shrine,Incense,Prayer
Shrine,Tree,Poseidon
Shrine,Snow,Yeti
Shrine,Sun,Temple
Shrine,Pollen,Bee
Shrine,Rock,Stonehenge
Shrine,Marsh,Swamp
Shrine,Seaweed,Sushi
Shrine,Puddle,Pond
Shrine,Oasis,Temple
Shrine,Sea,Poseidon
Shrine,Soil,Temple
Shrine,Rocket,Temple
Shrine,Mist,Fog
Shrine,Phoenix,Fire
Shrine,Tea,Tea Ceremony
Shrine,Train,Bullet Train
Shrine,Surf,Surfing
Shrine,Windmill,Temple
Shrine,Alcohol,Temple
Shrine,Blizzard,Snowman
Shrine,Atlantis,Poseidon
Shrine,Bottle,Genie
Shrine,Wine,Sake
Shrine,Blade,Sword
Shrine,Tractor,Tractor
Shrine,Weed,Buddha
Shrine,Boat,Ark
Shrine,Allergy,Sneeze
Shrine,Chai,Tea
Eclipse,Shrine,Temple
Shrine,Dragon Egg,Dragon
Energy,Shrine,Temple
Shrine,Delta,Pyramid
Electricity,Shrine,Lightning
Shrine,Dust Devil,Tornado
Shrine,Cactus,Cactus
Shrine,Continent,Temple
Shrine,Explosion,Temple
Shrine,Car,Garage
Shrine,Diamond,Temple
Shrine,Dirt,Temple
Shrine,Earthquake,Temple
Shrine,Geyser,Volcano
Shrine,Hourglass,Temple
Shrine,Farm,Temple
Shrine,Fishing,Fisherman
Shrine,Frost,Snowman
Shrine,Fossil,Mummy
Shrine,Flying Fish,Mermaid
Holy Water,Shrine,Church
Shrine,Fishbowl,Aquarium
Shrine,Jet,Temple
Shrine,Honey,Bee
Shrine,Geysir,Volcano
Shrine,Glacier,Yeti
Shrine,Jungle,Temple
Shrine,Locomotive,Temple
Shrine,Lotus,Buddha
Shrine,Kite,Wind
Shrine,Perfume,Temple
Shrine,Lens,Camera
Lunar,Shrine,Moon
Shrine,Mars,Temple
Shrine,Land,Temple
Shrine,Lizard,Dragon
Shrine,Paper,Origami
Shrine,Pottery,Vase
Shrine,Pencil,Pencil Sharpener
Shrine,Loch Ness Monster,Nessie
Shrine,Norway,Viking
Pyramid,Shrine,Temple
Shrine,Steam Engine,Train
Shrine,Statue,Idol
Shrine,Rebirth,Phoenix
Shrine,Solar System,Temple
Shrine,Prayer,Monk
Shrine,Fireworks,Fire
Shrine,Solar,Sun
Shrine,Space Ship,Alien
Shrine,Smog,Pollution
Shrine,Seeds,Tree
Shrine,Snowman,Yeti
Shrine,Shark,Temple
Shrine,Satellite,Moon
Shrine,Wall,Temple
Shrine,Tank,Temple
Shrine,Thunder,Zeus
Shrine,Titanic,Atlantis
Shrine,Steampunk,Steam
Shrine,Tide,Tsunami
Shrine,Werewolf,Vampire
Shrine,Waterfall,Temple
Shrine,Vineyard,Wine
Shrine,Sunflower,Sun
Shrine,Surfing,Nothing
Shrine,Surfboard,Surfer
Shrine,Venus Flytrap,Flytrap
Shrine,Wind Farm,Windmill
Shrine,Wish,Genie
Shrine,Wood,Temple
Shrine,Ship,Temple
Shrine,Zephyr,Windmill
Shrine,Alligator,Crocodile
Shrine,Apple,Idol
Shrine,Amber,Buddha
Shrine,Beer,Temple
Shrine,Angel,Temple
Airship,Shrine,Temple
Shrine,Algae,Seaweed
Window,Shrine,Church
Shrine,Yellowstone,Old Faithful
Shrine,Beacon,Lighthouse
Shrine,Campfire,Sacrifice
Shrine,Black Hole,Temple
Shrine,Book,Bible
Candle,Shrine,Prayer
Shrine,Buddha,Temple
Cannon,Shrine,Temple
Shrine,Bubbles,Soda
Shrine,Bouquet,Offering
Shrine,Burn,Ashes
Axe,Shrine,Wood
Bird,Shrine,Phoenix
Shrine,Broom,Witch
Bulldozer,Shrine,Temple
Shrine,Bomb,TNT
Shrine,Crocodile,Sobek
Shrine,Cigarette,Buddha
Shrine,Cough,Coughdrop
Shrine,Coconut,Monkey
Shrine,Clean,Temple
Shrine,Catholic Church,Pope
Shrine,Compost,Fertility
Shrine,Cook,Chef
Shrine,Canyon,Temple
Shrine,Coral Reef,Atlantis
Shrine,Ceramic,Idol
Shrine,Crash,Temple
Shrine,Carnivorous Plant,Venus Flytrap
Shrine,Crayon,Pencil
Shrine,Castle,Temple
Shrine,Fan,Prayer
Shrine,Dust Bowl,Temple
Shrine,Fire Flower,Fire Temple
Shrine,Dandelion Wine,Wine
Shrine,Dustbin,Temple
Shrine,Curtain,Temple
Shrine,Fence,Temple
Shrine,Fairy,Angel
Shrine,Dam,Temple
Dinosaur,Shrine,Dragon
Shrine,Date,Wedding
Shrine,Duck,Buddha
Shrine,Drawing,Art
Shrine,Dragonfly,Buddha
Shrine,Fire Tornado,Phoenix
Shrine,Flour,Bread
Shrine,Fire Station,Temple
Shrine,Flood,Temple
Shrine,Flying,Angel
Shrine,Geothermal,Volcano
Furnace,Shrine,Temple
Shrine,Frog,Buddha
Shrine,Fire Trap,Fire
Shrine,Goldfish,Buddha
Shrine,Firework,Fire
Shrine,Fireplace,Altar
Geysers,Shrine,Volcano
Shrine,Ghost,Spirit
Shrine,Hot Spring,Onsen
Shrine,Lily Pad,Frog
Graffiti,Shrine,Temple
Helicopter,Shrine,Temple
Shrine,Hot Air Balloon,Zeus
Shrine,Jetpack,Buddha
Shrine,Komodo Dragon,Dragon
Shrine,Hangover,Temple
Shrine,Life,Temple
Shrine,Iceland,Ice Temple
Shrine,Ice Cream,Shrimp
Shrine,Kettle,Tea
Shrine,High,Temple
Shrine,Nile,Pyramid
Shrine,Lotus Flower,Buddha
Shrine,Nymph,Dryad
Shrine,Match,Fire
Shrine,Mermaid,Siren
Shrine,Mudslide,Temple
Milky Way,Shrine,Temple
Shrine,Microscope,Shrimp
Shrine,Mangrove,Temple
Shrine,Meteor,Meteorite
Shrine,Meade,Temple
Lunar Eclipse,Shrine,Moon
Shrine,Magnifying Glass,Buddha
Shrine,Nebula,Temple
Shrine,Onyx,Obelisk
Shrine,Pig,Pork
Shrine,Party,Temple
Shrine,Pop,Idol
Popcorn,Shrine,Movie
Pangaea,Shrine,Temple
Palm,Shrine,Buddha
Shrine,Piranha,Buddha
Park,Shrine,Temple
Shrine,Plow,Farm
Paper Boat,Shrine,Paper Boat
Shrine,Plane,Temple
Shrine,Grass,Lawn
Shrine,Pollution,Temple
Shrine,Scent,Incense
Rover,Shrine,Temple
Shrine,Rose,Buddha
Shrine,Sauna,Sweat Lodge
Shrine,Reef,Atlantis
Shrine,Prickly Pear,Cactus
Shrine,Shard,Temple
Shrine,Shipwreck,Titanic
Shrine,Robot,Robot
Shrine,Saturn,Temple
Shrine,Sandbox,Temple
Shrine,Poseidon,Temple
Shrine,Sailboat,Temple
Shatter,Shrine,Temple
Shrine,Sphinx,Pyramid
Shrine,Soup,Ramen
Shrine,Steamroller,Temple
Shrine,Solar Wind,Sun
Shrine,Splash,Water
Shrine,Spore,Mushroom
Snowball,Shrine,Snowman
Shrine,Snowmobile,Yeti
Shrine,Starfish,Mermaid
Shrine,Space Station,Moon
Shrine,Steam Turbine,Steam Engine
Shrine,Sneeze,Sneeze
Shrine,Rice,Sake
Shrine,Solar Flare,Sun
Shrine,Tomb,Temple
Shrine,Sunset,Temple
Shrine,System,Religion
Shrine,Super Volcano,Mt. Fuji
Sponge,Shrine,SpongeBob
Shrine,Thunderstorm,Zeus
Shrine,Supervolcano,God
Shrine,Tire,Vulcan
Shrine,Subway,Temple
Shrine,Town,Temple
Shrine,Tanker,Temple
Shrine,Tea Bag,Tea
Shrine,Stoner,Buddha
Shrine,Supernova,Black Hole
Shrine,Vase,Urn
Shrine,Yeti,Abominable Snowman
Shrine,UFO,Alien
Shrine,Alps,Yeti
Tesla,Shrine,Tesla Coil
Shrine,420,Buddha
Shrine,Wasabi,Sushi
Vaporizer,Shrine,Steam
Shrine,Tunnel,Temple
Shrine,Acid,Evil
Shrine,Abominable Snowman,Yeti
Shrine,Truck,Nothing
Shrine,Weather,Rain
Shrine,Tumbleweed,Cactus
Shrine,Asia,Temple
Shrine,Amoeba,Buddha
Shrine,America,Washington
Shrine,Ariel,Mermaid
Art,Shrine,Temple
Shrine,Aztec,Temple
Shrine,Amazon,Temple
Shrine,Apple Tree,Apple
Shrine,Aphrodite,Venus
Shrine,Ammonite,Ammon
Shrine,Astronaut,Moon
Shrine,Ant,Temple
Bacon,Shrine,Pig
Shrine,Aspirin,Painkiller
Blood,Shrine,Vampire
Shrine,Bat,Vampire
Shrine,Winery,Wine
Shrine,Baptism,Church
Battleship,Shrine,Temple
Shrine,Blowout,Temple
Shrine,Birthday,Cake
Shrine,Boiled Fish,Sushi
Shrine,Bear,Buddha
Shrine,Bookshelf,Library
Shrine,Beehive,Honey
Boiling Frog,Shrine,Buddha
Blind,Shrine,Oracle
Beef Bourguignon,Shrine,Shrimp
Shrine,Broomstick,Witch
Shrine,Bullet,Gun
Shrine,Bridge,Temple
Shrine,Bubble,Bubblegum
Shrine,Breeze,Wind
Shrine,Camera,Temple
Black,Shrine,Temple
Shrine,Cannabis,Buddha
Broken Window,Shrine,Church
Shrine,Brandy,Sake
Canal,Shrine,Temple
Shrine,Bottle Rocket,Fireworks
Shrine,Cake,Offering
Shrine,Brew,Sake
Chaos,Shrine,Temple
Shrine,Chariot,Temple
Shrine,Cinderella,Princess
Shrine,Chef,Sushi
Shrine,Captain,Pirate
Shrine,Broken,Temple
Shrine,Chicken,Temple
Shrine,Canoe,Poseidon
Shrine,Champagne,Wedding
Shrine,Carnivore,Temple
Cheese,Shrine,Mouse
Cannonball,Shrine,Buddha
Shrine,Chia,Chia Pet
Chili,Shrine,Chili Pepper
Shrine,Church,Temple
Shrine,Coconut Milk,Coconut
Shrine,Color,Rainbow
Shrine,Corn,Cornucopia
Shrine,Cotton,Yarn
Cleaner,Shrine,Priest
Shrine,Coconut Tree,Palm Tree
Shrine,Clockwork,Robot
Shrine,Crab,Hermit
Shrine,Clock,Time
Shrine,Computer,Hacker
Shrine,City,Temple
Shrine,Confetti,Party
Shrine,Colored Pencil,Pencil Shrine
Shrine,Devil,Demon
Shrine,Crop Circle,Alien
Shrine,Cow,Temple
Shrine,Dog,Temple
Shrine,Dandelion Tea,Wish
Dating,Shrine,Shrimp
Shrine,Curiosity,Pandora
Shrine,Dough,Bread
Shrine,Drain,Temple
Shrine,Double Axe,Wood
Crown,Shrine,Temple
Shrine,Doom,Temple
Shrine,Cyborg,Robot
Shrine,Dead Sea,Tomb
Eden,Shrine,Garden
Shrine,Dump Truck,Temple
Shrine,Engagement,Wedding
Egg,Shrine,Dragon
Shrine,Duckling,Swan
Shrine,Dryad,Nymph
Shrine,Dutch,Windmill
Shrine,Eagle,Zeus
Shrine,Enlightenment,Buddha
Shrine,Dwarf,Dwarf
Shrine,Eraser,Buddha
Shrine,Dustpan,Broom
Shrine,Duckweed,Duck
Shrine,Duck and Cover,Nothing
Shrine,Everest,Yeti
Shrine,Fire Train,Fire Temple
Shrine,Fenghuang,Phoenix
Shrine,Eyjafjallajökull,Thor
Shrine,Firefighter,Buddha
Shrine,Farmer,Priest
Fart,Shrine,Toot
Shrine,Emulsion,Temple
Shrine,Fire Breathing Dragon,Dragon Shrine
Shrine,Fire Breath,Dragon
Shrine,Fire Plant,Phoenix
Shrine,Firefly,Buddha
Shrine,Firewater,Vodka
Shrine,Fire Balloon,Nothing
Shrine,Flying Shark,Sharknado
Frosty,Shrine,Snowman
Shrine,Fish Tank,Aquarium
Shrine,Fruit,Offering
Fortress,Shrine,Temple
Shrine,Flying Dust,Angel
Shrine,Flint,Arrow
Shrine,Firewood,Fire
Shrine,Foggy Ghost,Spirit
Shrine,Fire Swamp,Fire Temple
Shrine,Fishing Boat,Fisherman
Shrine,Flock,Sacrifice
Shrine,Flying Car,Temple
Shrine,Fishing Rod,Fish
Shrine,Flying Starfish,Poseidon
Shrine,Fuel,Oil
Shrine,Grave,Tomb
Shrine,Goose,Temple
Shrine,Gnome,Priest
Shrine,Grand Canyon,Temple
Shrine,Funnel Cake,Shrimp
Shrine,Geothermal Plant,Volcano
Shrine,Fungi,Mushroom
Shrine,Google,Temple
Shrine,Greenhouse,Plant
Shrine,Goat,Satyr
Shrine,Galileo,Telescope
Shrine,Grapevine,Wine
Shrine,Illusion,Temple
Shrine,Ice Cream Cone,Shrine Maiden
Shrine,Holy Grail,Church
Shrine,Great Wall of China,Temple
Shrine,Hanglider,Icarus
Shrine,Hay,Straw
Shrine,Holy Spirit,Temple
Shrine,Hole,Temple
Human,Shrine,Priest
Shrine,Hellhound,Cerberus
Shrine,Hydroelectricity,Temple
Shrine,Hermit,Monk
Shrine,Hive,Bee
Shrine,Home,Temple
Shrine,Landfill,Temple
Shrine,Head,Buddha
Shrine,Lamp,Genie
Shrine,Krill,Shrimp
Shrine,Knight,Paladin
Landing,Shrine,Temple
Shrine,Kraken,Poseidon
Shrine,Jesus,Church
Shrine,Lagoon,Temple
Jupiter,Shrine,Zeus
Krakken,Shrine,Poseidon
Shrine,Ivy,Dionysus
Shrine,Jonah,Whale
Shrine,Joint,Temple
Shrine,Mad Hatter,Buddha
Shrine,Lost,Temple
Shrine,Inquisition,Witch
Shrine,Love,Marriage
Shrine,Matcha,Nothing
Lava Cake,Shrine,Volcano
Shrine,Lava Monster,Volcano
Shrine,Laser,Buddha
Shrine,Loch Ness,Nessie
Shrine,Longsword,Knight
Shrine,Lily Flytrap,Buddha
Shrine,Longboat,Viking
Shrine,Landship,Temple
Shrine,Log,Prayer
Shrine,Medicine,Hospital
Shrine,Mire,Temple
Shrine,Medusa,Gorgon
Shrine,Mosquito,Itch
Shrine,Moonshine,Moon
Shrine,Milk,Cheese
Shrine,Moses,Burning Bush
Shrine,Metro,Temple
Shrine,Monk,Buddha
Shrine,Meteor Shower,Meteor
Lung,Shrine,Temple
Shrine,Mop,Janitor
Shrine,Monkey,Monkey King
Shrine,Moonstone,Moon
Shrine,Multiverse,Temple
Shrine,Narwhal,Unicorn
Shrine,Narcissus,Echo
Shrine,Mud Geyser,Mudman
Shrine,Mountain Wine,Sake
Shrine,Mud Station,Temple
Shrine,Muddy Wind Farm,Temple
Shrine,Observatory,Temple
Shrine,Nautilus,Ammonite
Shrine,Niagara Falls,Temple
Shrine,Muddy Wine,Wine
Shrine,Mud Puddle,Mud Buddha
Shrine,Ninja,Samurai
Shrine,Muddy Teapot,Buddha
Shrine,Olympus,Zeus
Odin,Shrine,Valhalla
Shrine,Pelican,Poseidon
Shrine,Palace,Temple
Paddy,Shrine,Rice
Periscope,Shrine,Telescope
Shrine,Pharaoh,Mummy
Shrine,Painting,Art
Shrine,Papyrus,Mummy
Oxygen,Shrine,Air
Shrine,Old Faithful,Geyser
Shrine,Moon Mountain,Moon
Shrine,Paradise,Temple
Shrine,Oil Drum,Oil
Shrine,Pineapple,Nothing
Photoshop,Shrine,Shrine of Photoshop
Shrine,Pickle,Pickle Rick
Shrine,Piranha Plant,Piranha Plant
Shrine,Pirate Ship,Treasure
Shrine,Pilot,Buddha
Pluto,Shrine,Hades
Shrine,Pine,Tree
Shrine,Plesiosaur,Poseidon
Shrine,Piggy Bank,Pig
